<openmm.openmm.HarmonicBondForce; proxy of <Swig Object of type 'OpenMM::HarmonicBondForce *' at 0x2b163d4c3a80> >
<openmm.openmm.HarmonicAngleForce; proxy of <Swig Object of type 'OpenMM::HarmonicAngleForce *' at 0x2b163d4c3e40> >
<openmm.openmm.NonbondedForce; proxy of <Swig Object of type 'OpenMM::NonbondedForce *' at 0x2b163d4c3ba0> >
<openmm.openmm.CMMotionRemover; proxy of <Swig Object of type 'OpenMM::CMMotionRemover *' at 0x2b163d4c3a80> >
<openmm.openmm.MonteCarloBarostat; proxy of <Swig Object of type 'OpenMM::MonteCarloBarostat *' at 0x2b163d4c3e40> >
#"Progress (%)"	"Step"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
26.5%	2650000	-31314.009732012113	310.8419402987138	30.772098021440435	0.968263154881246
26.6%	2660000	-31687.47599310655	307.7731875919227	30.50780029624843	0.9766514931664491
26.7%	2670000	-31582.912524928048	305.6111230962763	30.41185799654966	0.9797326002224288
26.8%	2680000	-31498.526266819274	314.5752447483774	30.896871556335885	0.9643529332161409
26.9%	2690000	-31190.10960837541	320.9373828477283	30.595832755049987	0.973841403536793
27.0%	2700000	-31259.963579585718	314.40283774988217	30.50593284635285	0.9767112798229697
27.1%	2710000	-31697.633828453196	302.100433721348	30.997867176350145	0.9612109292244262
27.2%	2720000	-30929.258783813973	319.36076689997105	30.75447157376729	0.9688180998684297
27.3%	2730000	-31744.246932131646	310.30822240549577	30.34713152328791	0.9818222420689174
27.4%	2740000	-31213.286480537092	321.3210241882931	30.95999982935554	0.962386591627287
27.5%	2750000	-31053.381056175043	321.80425504685394	30.408379958874093	0.9798446596909098
27.6%	2760000	-31935.405066218635	306.45084316222926	30.720068360918418	0.9699030732125652
27.7%	2770000	-31708.07545746112	309.4285145856286	30.57752419185122	0.9744244996949502
27.8%	2780000	-31639.73368691973	311.76546989432586	30.433897033807845	0.9790231162133526
27.9%	2790000	-31483.832133669348	309.84418006483145	30.71331305657271	0.9701164005873529
28.0%	2800000	-31862.608415767492	303.9904660659924	30.74899880083341	0.9689905321973377
28.1%	2810000	-31517.950525825087	308.2656575710115	30.60372209782604	0.9735903566668254
28.2%	2820000	-31263.7607517782	322.5182648560656	30.912113721158764	0.9638774294544733
28.3%	2830000	-31702.68112424476	305.9885533994573	30.10866552981971	0.9895984490925153
28.4%	2840000	-31487.099459788704	306.53677281369636	30.94305108189028	0.9629137292796884
28.5%	2850000	-31507.2932482608	307.89318286933104	31.003042727392636	0.9610504676764888
28.6%	2860000	-31335.655135798675	310.61836404715115	30.778194530965656	0.968071362424391
28.7%	2870000	-31835.26567263616	306.4935825801924	30.385132975894848	0.9805943168388382
28.8%	2880000	-31448.83740122507	313.1783644295045	30.743166336979723	0.969174364994248
28.9%	2890000	-30899.447480891773	318.968066602957	31.0854798294965	0.9585018110057422
29.0%	2900000	-31155.270620283147	312.2359201196931	30.927856753955336	0.9633867923532835
29.1%	2910000	-31174.24524026079	318.56342314666557	30.478886760463897	0.9775779852696093
29.2%	2920000	-31572.430250094447	311.390071817747	30.66002280143938	0.9718025621023371
29.3%	2930000	-30943.487665868306	313.8298793682825	31.197767399549658	0.9550519539095276
29.4%	2940000	-31775.952321810357	303.2284378604954	30.88122433539225	0.9648415616218605
29.5%	2950000	-31229.466967800574	309.13587761543994	30.770757424762802	0.9683053394251813
29.6%	2960000	-31768.449424057908	298.86910957860556	31.08065813663003	0.9586505080289618
29.7%	2970000	-31501.65286368545	312.23436991304703	30.758995574454833	0.9686756071222249
29.8%	2980000	-31573.370575301757	312.1551262130175	30.631937502608704	0.9726935721913572
29.9%	2990000	-31603.030737351568	308.22844778405056	30.796412848744296	0.9674986778133726
30.0%	3000000	-31517.556567609718	314.54130346731307	30.093826790157017	0.9900864027801298
30.1%	3010000	-31503.359321885684	309.9053809047439	30.350230871225218	0.9817219789521832
30.2%	3020000	-31479.094188729476	308.34922549731584	30.401138984982264	0.9800780400784791
30.3%	3030000	-31424.899041900353	316.7600908415655	30.21131108064321	0.9862362024945429
30.4%	3040000	-31665.19219824107	305.02283771034075	30.662229855226894	0.9717326121823368
30.5%	3050000	-31365.789086986508	312.47051598136323	30.752781329541698	0.9688713483594006
30.6%	3060000	-31285.04966940306	318.03077330648404	31.15341388460604	0.9564116736264924
30.7%	3070000	-31646.59500833362	310.43515670923045	30.7477424129987	0.9690301262559924
30.8%	3080000	-31295.344280012592	315.47925517431895	30.57697753845714	0.9744419203984636
30.9%	3090000	-31461.6615733066	309.89635488349137	31.084392043495257	0.9585353533973939
31.0%	3100000	-31446.00064772152	316.78934922851397	30.40588383571551	0.9799250984954543
31.1%	3110000	-31650.27579934051	305.8972748734776	30.298877066702936	0.9833859072387447
31.2%	3120000	-30986.03870930703	305.976040481016	31.68644033100507	0.9403230025620797
31.3%	3130000	-31403.9210451112	309.20757378010694	30.58809141057517	0.9740878668308712
31.4%	3140000	-32027.26346506452	310.5126921371972	30.11262728328477	0.9894682530439334
31.5%	3150000	-31457.579015572264	304.3138261433607	30.517364929311203	0.9763453948783437
31.6%	3160000	-31470.426558370178	312.16923216605767	30.87469315485223	0.9650456625792325
31.7%	3170000	-31584.72940217884	306.94999111667113	30.31599967661109	0.9828304865546689
31.8%	3180000	-31393.866066618764	304.3878440402587	30.895996283711	0.9643802529929631
31.9%	3190000	-31017.20593286486	319.593830115797	31.009019275186557	0.9608652388564006
32.0%	3200000	-31724.728010423656	305.1850005185853	30.39680771717942	0.9802176922583647
32.1%	3210000	-30951.411854399572	323.29244982537	30.505725752060947	0.976717910425124
32.2%	3220000	-31626.293622504978	303.50540656119676	30.166142481982785	0.9877129212112785
32.3%	3230000	-31627.550737752055	304.2872779417669	30.757680123864077	0.9687170356335595
32.4%	3240000	-31249.674824148708	315.5659942703722	30.19031661350509	0.9869220351013608
32.5%	3250000	-31293.170417607704	311.8145823871026	30.55049746865908	0.9752865315244453
32.6%	3260000	-31718.310269772017	305.22258902855975	30.59262845965751	0.97394340443307
32.7%	3270000	-31127.96988114895	316.2953683988551	30.861151567901402	0.9654691156614217
32.8%	3280000	-31573.56848750374	306.4895678689426	30.71815805274347	0.9699633897773308
32.9%	3290000	-31431.29507562	309.2900445919998	30.871681476091364	0.9651398073548421
33.0%	3300000	-30796.234699737222	313.3630952153591	30.894131615890796	0.9644384598021578
33.1%	3310000	-32014.956684052886	303.5359655034105	30.092581042789533	0.990127389544545
33.2%	3320000	-31436.711374062754	304.1486662650962	30.467987468024376	0.9779276935775528
33.3%	3330000	-31463.019821261347	310.1801920856774	30.773544315438226	0.9682176484821512
33.4%	3340000	-30861.307059232087	312.19669764152235	30.74401275555957	0.9691476824919943
33.5%	3350000	-31728.959159629827	304.50994502597104	30.68045907507715	0.9711552437870403
33.6%	3360000	-31756.110347883718	310.15703964233546	30.322988848586878	0.9826039531041613
33.7%	3370000	-31105.897947044694	318.4062533037252	30.61064376867467	0.9733702086672875
33.8%	3380000	-31510.658119152708	306.90818506729966	30.76219798512903	0.9685747659175235
33.9%	3390000	-31730.72340066725	305.7326337858283	30.22601723154127	0.9857563596391672
34.0%	3400000	-31472.411034455698	321.3147496514722	30.623551707605216	0.972959929568042
34.1%	3410000	-31878.38314082328	300.93131465070854	30.313800024907586	0.9829018034054837
34.2%	3420000	-31586.240486951487	308.81590063024896	30.72792548559819	0.9696550691819287
34.3%	3430000	-31121.03793339798	320.5104914964346	30.19729899875208	0.9866938335705514
34.4%	3440000	-31592.770106949552	309.58994394772714	30.670808895911104	0.9714608054085937
34.5%	3450000	-31600.559917393082	307.8170015529068	30.347525711998756	0.9818094890277784
34.6%	3460000	-31798.644889023562	307.11070716659685	30.38484671883893	0.9806035550635621
34.7%	3470000	-31468.46139255067	307.13005269090286	30.68160213870641	0.9711190627482369
34.8%	3480000	-31524.056835137715	301.7196918105409	30.728142355096413	0.9696482256635061
34.9%	3490000	-31391.63517390279	315.3473535159154	31.149582571444398	0.9565293096373346
35.0%	3500000	-31487.160498253943	311.6696250767242	30.867730268809375	0.9652633495590063
35.1%	3510000	-31285.850279394945	307.23646596383685	31.023920745625947	0.9604037141809589
35.2%	3520000	-31459.176944889303	315.8377449250089	30.35032155412682	0.9817190456917413
35.3%	3530000	-31366.32152624306	312.86815417703065	30.59761696891744	0.9737846167177849
35.4%	3540000	-31282.239284119278	311.0340558194504	30.612699316326744	0.9733048498818255
35.5%	3550000	-31655.426054092066	308.91791699330145	30.74029644606289	0.9692648463827996
35.6%	3560000	-31720.76768647408	306.48091647606384	30.539339671875155	0.9756428604117682
35.7%	3570000	-31576.720022883208	304.6561228238984	30.773138336572075	0.9682304218268395
35.8%	3580000	-31609.014515686955	304.1830226533313	30.714723534205383	0.9700718510252317
35.9%	3590000	-31383.29335341876	305.01750548782593	30.317815197953617	0.9827716317291225
36.0%	3600000	-31558.276375182846	306.049530217389	30.94232661289241	0.9629362744862338
36.1%	3610000	-31767.98865358479	306.99429530401227	30.85641799952155	0.9656172246894263
36.2%	3620000	-31914.294484702346	305.37864950997505	29.891660933397638	0.9967826404475464
36.3%	3630000	-31103.75206946995	316.2991061116322	30.481393061933087	0.9774976049163966
36.4%	3640000	-31338.91999681428	304.9582897916872	30.560260085658406	0.9749749717129391
36.5%	3650000	-31323.653263977903	312.7755089141421	30.792524878614234	0.9676208375250248
36.6%	3660000	-31567.898923214932	305.8400886659488	30.381056255995436	0.9807258991094155
36.7%	3670000	-31134.39332778746	317.90744396829734	30.704250385399558	0.9704027402904185
36.8%	3680000	-31463.631260340975	311.989203117811	30.78638429935634	0.9678138368843074
36.9%	3690000	-31383.99854921823	314.6971770190225	30.605292804820202	0.9735403906301529
37.0%	3700000	-31070.033917125722	313.77075497435	30.608544486782538	0.9734369670998643
37.1%	3710000	-31485.565671040153	315.6345735997797	30.36830705154672	0.9811376268680516
37.2%	3720000	-31658.782306295296	306.11221637372313	30.497048097906745	0.9769958265108276
37.3%	3730000	-31222.85947107413	306.23055407035764	30.901468046887025	0.9642094889260908
37.4%	3740000	-31860.86320121534	306.35184912738356	30.21891840608912	0.9859879269057845
37.5%	3750000	-31763.957819346746	301.31970078453844	30.679325907328415	0.9711911142557919
37.6%	3760000	-31152.36214150017	313.28937461410595	31.28028926579808	0.9525323905854445
37.7%	3770000	-31370.179257383046	315.1945581516431	30.76789341423143	0.968395473535189
37.8%	3780000	-31313.439973116794	306.5117331553174	31.000610089582263	0.9611258819247439
37.9%	3790000	-31103.217574200302	321.6484922579181	30.698735597053272	0.9705770655718762
38.0%	3800000	-31334.009830187948	312.503156718494	30.682067933902115	0.9711043198503702
38.1%	3810000	-31122.284180025978	319.78763423970054	30.67531508027612	0.9713180984313028
38.2%	3820000	-31350.026920447068	311.54915449507536	30.381727777269084	0.9807042223203373
38.3%	3830000	-31556.954514372686	306.9566566498993	30.47975013794899	0.9775502941363622
38.4%	3840000	-31451.676891718467	308.4742619106571	30.83767505957738	0.9662041206086697
38.5%	3850000	-31577.42060683755	306.54397558136475	31.072683570119036	0.9588965383475156
38.6%	3860000	-31746.684845703596	303.84643604722106	30.51875137245982	0.9763010402660959
38.7%	3870000	-31506.739762243757	309.8416075463045	30.222216260315733	0.985880335707835
38.8%	3880000	-31357.386921239027	307.3130173407042	30.766762555559627	0.9684310677390642
38.9%	3890000	-31624.62347663188	302.70744774638047	30.458380371370197	0.9782361487796499
39.0%	3900000	-31408.10644546518	313.23800549327694	30.676282544804376	0.9712874651300051
39.1%	3910000	-31208.61127617414	317.8237859820589	30.721725479563357	0.9698507569952526
39.2%	3920000	-31142.16682975361	310.7966001482737	30.565351519577895	0.9748125649224118
39.3%	3930000	-31258.826252332132	317.15756206242656	30.2475866663652	0.9850534206646951
39.4%	3940000	-31376.61869293981	307.40184645074316	30.959898389734064	0.9623897448718597
39.5%	3950000	-31370.56441162055	311.6514709235422	30.485594827728036	0.977362878465291
39.6%	3960000	-31188.742069484142	316.1730295527129	31.013122834751634	0.960738100168605
39.7%	3970000	-31471.215652814077	304.35992199872294	30.74109454106144	0.9692396824959009
39.8%	3980000	-31592.333949895517	301.33475725846375	30.296482824924585	0.9834636213297486
39.9%	3990000	-30996.678590716736	318.0205473850404	30.441213229428715	0.9787878192630771
40.0%	4000000	-31475.468581289693	309.28557417066474	30.178463551381668	0.9873096641194223
40.1%	4010000	-31684.963316485868	305.0194702356291	30.492660159441492	0.9771364176414514
40.2%	4020000	-31524.32602333784	312.8125990575383	30.49854130419163	0.9769479928687559
40.3%	4030000	-31626.484757156897	306.1323795271584	30.368572122523723	0.9811290630439679
40.4%	4040000	-31537.354006647074	308.1537625661893	30.844669164943536	0.9659850314238055
40.5%	4050000	-31487.422047625238	306.31109500560075	30.626731276704003	0.9728589199859725
40.6%	4060000	-31563.76283964602	311.91468663928345	30.128276349435012	0.9889543088021234
40.7%	4070000	-31666.527572575433	311.37608444364776	30.46591014689602	0.9779943736750807
40.8%	4080000	-31495.66181814688	313.6378663645465	30.020480534442104	0.9925053890583426
40.9%	4090000	-31914.772351859545	310.78857506021905	30.45533743306064	0.978333889028283
41.0%	4100000	-31769.819949868543	304.355721746801	31.00027275696695	0.9611363405136065
41.1%	4110000	-31553.77261731442	301.70659707777634	30.979162168284212	0.9617913018660922
41.2%	4120000	-31596.988176701532	304.80074851584527	30.61721906330803	0.9731611695675543
41.3%	4130000	-31630.963480115344	310.52099763293785	30.708363970934126	0.9702727485175274
41.4%	4140000	-31696.058802254905	307.80823695978074	30.80610444779582	0.9671943027735443
41.5%	4150000	-31352.727510036842	309.31604784901145	30.48553877313382	0.9773646755691562
41.6%	4160000	-31238.261049435765	310.11069857901185	30.822182971137806	0.9666897617360732
41.7%	4170000	-31928.07315684663	306.2175437640023	30.42386092585902	0.9793460726488509
41.8%	4180000	-31626.566716712376	300.49477308434837	31.12282471605358	0.9573516859215527
41.9%	4190000	-31078.54296838719	310.51024547883645	30.950433046831336	0.9626840654368578
42.0%	4200000	-31470.279358121392	307.9805787726759	30.541795181070814	0.9755644203593344
42.1%	4210000	-31612.7987133399	309.6032646641702	30.615414735310964	0.9732185230922114
42.2%	4220000	-31952.098334893526	305.665935919671	30.30414676012442	0.9832149028449507
42.3%	4230000	-31757.399517677666	308.638969355062	30.73277764407076	0.9695019779086995
42.4%	4240000	-31788.19834231393	305.74496943860674	30.358033139496467	0.9814696681976502
42.5%	4250000	-30943.083644864324	313.96130288170485	31.04403115871393	0.959781561879775
42.6%	4260000	-32204.130850306654	300.1133817104853	30.092701155578684	0.9901234375243606
42.7%	4270000	-31221.350084123143	311.40273901459153	30.950663276538712	0.9626769044119485
42.8%	4280000	-31476.454603847174	310.24448503583693	30.216422970318224	0.9860693551259577
42.9%	4290000	-31967.0933940275	308.93446013314133	30.09482344137033	0.9900536140576263
43.0%	4300000	-31956.820245470095	304.2298598140358	31.022469084892222	0.9604486551673319
43.1%	4310000	-31566.758956987353	297.82844933448297	30.684445047744234	0.971029088718855
43.2%	4320000	-31488.047327895125	304.2937077649709	30.856928697902916	0.965601243217048
43.3%	4330000	-31826.964367347828	308.93713929618747	30.278593518497697	0.9840446748080389
43.4%	4340000	-31648.900560618087	302.50373847428483	30.65873380367078	0.9718434199975812
43.5%	4350000	-31700.905074305774	314.8009922140394	30.708452959256626	0.9702699368179483
43.6%	4360000	-31296.45301217673	310.35403866022165	30.9757314365861	0.9618978255139046
43.7%	4370000	-31544.435790072603	309.0068784258959	30.412699443081795	0.9797054933685826
43.8%	4380000	-31711.53761082975	314.2312173250344	30.53321349424886	0.9758386131930413
43.9%	4390000	-31045.680228907557	312.6668212080572	31.031327546264844	0.960174477489967
44.0%	4400000	-31541.389163645625	316.60065912279236	30.582829727600238	0.9742554556900659
44.1%	4410000	-31423.289470201882	308.75918321403634	30.699565401347947	0.9705508310305464
44.2%	4420000	-31272.224491490924	316.37509749908986	30.597959867821388	0.973773703909245
44.3%	4430000	-31348.30553767731	312.01868112755005	30.770720292388123	0.9683065079216068
44.4%	4440000	-31451.036796494096	305.49977515673226	30.73748305734657	0.9693535627808485
44.5%	4450000	-31616.31299825682	309.12823477518754	30.678745556931094	0.9712094862960692
44.6%	4460000	-31238.186609019933	311.27277520472626	31.04996322753689	0.9595981964362044
44.7%	4470000	-31547.811771645618	310.29113843474784	30.172635660749396	0.9875003644880401
44.8%	4480000	-31620.158329586673	303.9532179282912	30.64195471429806	0.9723755873397913
44.9%	4490000	-31979.666445341834	306.61776543971155	30.097920108221864	0.9899517509987547
45.0%	4500000	-31313.056858526368	312.23068523198503	31.10091138611778	0.9580262244615246
45.1%	4510000	-31761.512883808406	308.53246535029785	30.893979238930324	0.964443216657852
45.2%	4520000	-31484.354887942027	306.85369628236464	30.520764159398496	0.9762366550504504
45.3%	4530000	-31563.157804535178	311.3116902276862	30.612708911376266	0.9733045448154473
45.4%	4540000	-31461.306369800528	304.72437997619136	30.398876601076015	0.980150980694471
45.5%	4550000	-31279.430925269087	312.17786580424604	30.463222683316946	0.9780806522768923
45.6%	4560000	-31283.638027410256	316.88953069621465	30.581345975435408	0.9743027248208177
45.7%	4570000	-31537.369187137985	311.13957238880596	30.521443675429577	0.9762149205458744
45.8%	4580000	-31602.845994491072	311.2732781831456	30.6055942403339	0.9735308021985265
45.9%	4590000	-31163.818116745388	311.6198592036471	30.23791727826986	0.9853684180149224
46.0%	4600000	-31479.905221445428	314.14090289001297	30.132545507379753	0.9888141944482475
46.1%	4610000	-31123.885033418366	302.3457927501586	30.736604778842203	0.9693812614288756
46.2%	4620000	-31329.468657127116	316.07014614202217	30.518005273482594	0.9763249087070729
46.3%	4630000	-31361.66465673683	311.88654890507576	30.684021390489473	0.9710424958115166
46.4%	4640000	-31945.988424485608	297.36363111488083	30.41268690876596	0.979705897145405
46.5%	4650000	-31414.587441095005	309.5463310072153	30.738615202927775	0.9693178601525588
46.6%	4660000	-31765.296174880525	298.0207595387293	30.385580077952955	0.9805798880954639
46.7%	4670000	-31415.380557461584	311.30586577052435	30.373640404338964	0.9809653474497082
46.8%	4680000	-30926.214571357646	314.8004838986521	30.86577846985469	0.96532438803236
46.9%	4690000	-31106.337216970453	315.93889222049944	30.748268647437996	0.9690135420043392
47.0%	4700000	-31246.472919432854	314.2640265843472	30.843151127809445	0.9660325752413161
47.1%	4710000	-31232.902336687257	314.10892730780444	30.7016396177463	0.9704852601856594
47.2%	4720000	-31649.358662616578	317.2210695997308	30.156139747952885	0.9880405437031274
47.3%	4730000	-31157.18152152648	305.22211072779646	30.766412604613034	0.9684420831074537
47.4%	4740000	-31514.11977116199	302.7573077342748	30.746908318196315	0.9690564138743538
47.5%	4750000	-31431.54944914108	309.35279347566774	30.6052605842977	0.9735414155513415
47.6%	4760000	-31410.652487105865	308.94340683870104	30.32199274953732	0.9826362323435852
47.7%	4770000	-31697.25641592586	308.05197871682833	30.65777612033975	0.9718737783066788
47.8%	4780000	-31287.91967827914	315.6693985280814	30.628554206548962	0.9728010180181482
47.9%	4790000	-31341.490908978274	317.54798784775875	30.061764957516385	0.9911423615566874
48.0%	4800000	-31316.298348415585	316.6873774532348	30.262202876096595	0.9845776539978729
48.1%	4810000	-31413.714619735198	307.00281419711854	30.456564490429116	0.9782944731641682
48.2%	4820000	-30964.103551941866	314.950940906394	30.45310350936838	0.9784056558763801
48.3%	4830000	-31327.374907729158	312.57277383140746	30.457987785091944	0.9782487576916901
48.4%	4840000	-31682.422701526724	309.9896649987909	30.79647422685306	0.9674967495653972
48.5%	4850000	-31337.48884614132	305.1719791396357	30.4648428199312	0.9780286374253531
48.6%	4860000	-31570.958346107684	306.7148702839029	30.148611515805204	0.988287261485816
48.7%	4870000	-31531.700229525974	311.89895982050194	30.422342392761497	0.9793949567684906
48.8%	4880000	-31218.390526330506	320.09671803082074	30.791583499465077	0.9676504202218923
48.9%	4890000	-31351.848198557214	318.9909424062778	30.720610964727836	0.9698859422673867
49.0%	4900000	-31650.097966948466	304.7573135332546	30.56721765018426	0.9747530525525359
49.1%	4910000	-31038.143234183954	316.1285575879227	30.584193077128944	0.9742120263697955
49.2%	4920000	-31616.33202922804	310.45141065742496	30.27963941660852	0.9840106846256531
49.3%	4930000	-31187.05674852332	314.22163710968493	30.89749790454716	0.9643333840365724
49.4%	4940000	-31135.396138621436	313.6353515598297	30.342018235871187	0.9819877003873723
49.5%	4950000	-31513.081929017848	307.88407411583523	30.94912813486254	0.962724655205774
49.6%	4960000	-31446.52623556921	314.3927634658498	30.557392288286866	0.9750664726707046
49.7%	4970000	-32002.827841917227	305.79072349087045	30.040771190176176	0.9918350139525869
49.8%	4980000	-31248.49824252393	316.0928661840302	30.269410157265874	0.9843432216799491
49.9%	4990000	-31341.343530389422	312.6961119873653	30.450984167835255	0.9784737514010212
50.0%	5000000	-31159.596317380085	310.849150584396	30.423950461781924	0.9793431904901199
50.1%	5010000	-30990.441875355726	322.3775696157168	30.61667976107394	0.9731783114652707
50.2%	5020000	-31331.835954520328	314.3299504501271	30.21560020280169	0.9860962056875551
50.3%	5030000	-31481.575068404374	312.3985909215309	31.047996605160808	0.9596589786924368
50.4%	5040000	-30934.753326215723	312.52103765048383	30.706146060863254	0.9703428314805982
50.5%	5050000	-31505.675260316522	302.6619440536013	31.00870488342361	0.9608749808987572
50.6%	5060000	-32013.926053134783	296.1862989192032	30.401825490863157	0.9800559088634163
50.7%	5070000	-31422.1361193349	316.3553741681225	30.559741449148014	0.9749915182409222
50.8%	5080000	-31787.141416151484	310.8636948699444	30.252485532150395	0.9848939083332554
50.9%	5090000	-31248.48562222434	316.0392589166819	30.75396048226642	0.9688342003865081
51.0%	5100000	-31032.974557890033	319.91085137006417	30.461404693852426	0.9781390258266075
51.1%	5110000	-31465.636411077052	308.76220096179003	30.610805465386683	0.9733650669939495
51.2%	5120000	-31636.245086026785	302.39421772240047	30.917346067531977	0.9637143061203678
51.3%	5130000	-31900.578974642267	303.5945948799775	30.285658653794318	0.9838151137195743
51.4%	5140000	-31369.845984403917	318.3756249363079	30.789323051343302	0.9677214618479545
51.5%	5150000	-31738.820784815995	309.5016957788476	30.340982830879724	0.9820212113310423
51.6%	5160000	-31527.774904614722	307.893921604812	30.794849212192442	0.9675478034410409
51.7%	5170000	-31095.28908180463	317.52213632588314	30.351667950739714	0.9816754967441157
51.8%	5180000	-31785.67635309318	308.4944196067071	30.651058772264324	0.9720867697893799
51.9%	5190000	-31774.732336604444	309.6134887903593	30.522463697415912	0.9761822966826038
52.0%	5200000	-31180.412506265973	309.86485480426876	30.812677274593703	0.9669879850759495
52.1%	5210000	-31304.602016738558	318.3961472567416	30.583533143746287	0.9742330479775662
52.2%	5220000	-31617.026159907633	304.9118546311509	30.531845462378794	0.9758823373211662
52.3%	5230000	-31325.21310712205	305.0339514203849	30.620031958199668	0.9730717705725972
52.4%	5240000	-31643.389304633427	309.99793171033645	30.325850914204327	0.9825112178006176
52.5%	5250000	-31678.479524365568	300.77641305786454	30.595481575534208	0.9738525814341468
52.6%	5260000	-31536.62983346294	317.0509487191552	30.58115993171341	0.9743086520945275
52.7%	5270000	-31485.75591501099	307.1068651771673	30.907222674968015	0.9640299623779024
52.8%	5280000	-31802.971727284894	313.42339640551774	30.328312180402605	0.9824314830090664
52.9%	5290000	-31178.941444745695	309.94800891251026	30.65053457474172	0.9721033948004458
53.0%	5300000	-31140.33194080944	318.90224361835266	30.535616997438993	0.9757618035048644
53.1%	5310000	-31166.179684966744	311.04904099989056	30.537069795165554	0.9757153817447118
53.2%	5320000	-31403.356359390367	311.9581141719037	30.84789486779535	0.9658840202953629
53.3%	5330000	-31632.944139497296	305.9420939887609	30.65938558353635	0.9718227598322979
53.4%	5340000	-31165.207222827652	316.8873733078802	30.70883138125777	0.9702579802740283
53.5%	5350000	-31272.620131835283	312.6579149353492	30.528131834109736	0.9760010496044742
53.6%	5360000	-31597.871214463317	317.2369246153238	30.342328651365804	0.9819776542171782
53.7%	5370000	-31288.92775740096	308.5554003161353	30.72479449183969	0.9697538813634166
53.8%	5380000	-31289.775320954563	311.36359011811413	30.46159023319536	0.9781330680525466
53.9%	5390000	-31160.375602085318	313.7481851325824	30.77093148233953	0.968299862149298
54.0%	5400000	-31509.972229091858	309.2363457553072	31.12590703576204	0.9572568818097865
54.1%	5410000	-31669.99905520439	313.8589954534864	30.647433587571133	0.9722017547543762
54.2%	5420000	-31694.298779684585	314.8656809255689	30.348264320311916	0.9817855939989594
54.3%	5430000	-31779.51002972707	312.10609184337613	30.0213336791283	0.9924771840922426
54.4%	5440000	-31215.43796163838	316.30357561323007	30.68992125391095	0.9708558215592651
54.5%	5450000	-31708.824507416866	302.91329688089183	30.708632408674102	0.9702642669342282
54.6%	5460000	-31617.381504624558	303.493687119842	30.687682103271676	0.9709266608108634
54.7%	5470000	-31756.65475436527	300.50695888473086	30.518180364496107	0.9763193072683324
54.8%	5480000	-31560.88492353441	309.8225473565217	30.44824232897796	0.9785618621472326
54.9%	5490000	-31727.242110876774	307.7341542383037	30.647126994862983	0.9722114806242403
55.0%	5500000	-31827.105307791673	307.2186444562367	30.178514736061185	0.9873079895794662
55.1%	5510000	-31376.77659052977	313.79873703731374	30.349106844927874	0.9817583385500673
55.2%	5520000	-31610.25884196878	306.31263362414353	30.74534300304278	0.969105750734545
55.3%	5530000	-31045.93959135277	311.79556196776457	30.448351169256135	0.9785583641927886
55.4%	5540000	-31381.14678282611	313.55855709915227	30.629876000683087	0.9727590380023212
55.5%	5550000	-31806.985765056626	300.2167583569183	30.44307235948786	0.9787280456030855
55.6%	5560000	-31576.7295207532	301.4950168649168	30.786409677805597	0.9678130390772685
55.7%	5570000	-31931.104901951214	307.84539394116564	30.48015861047091	0.9775371937309788
55.8%	5580000	-31539.667024299677	311.3314549337743	30.543580112139022	0.9755074095165799
55.9%	5590000	-31440.190741458617	304.5937477814048	30.74809068862385	0.9690191503038129
56.0%	5600000	-31249.776572046743	317.85362569338673	30.6787487489585	0.9712093852447738
56.1%	5610000	-31901.276708759775	301.4031337388565	30.981519667099242	0.9617181155963798
56.2%	5620000	-31385.117861122533	308.4602786876724	30.904185348594886	0.9641247092089931
56.3%	5630000	-31333.412939326314	313.87064376474734	30.817714497985847	0.9668299287574427
56.4%	5640000	-31350.988347867446	315.0537434279938	30.939450627342044	0.9630257845051641
56.5%	5650000	-32019.482383830647	300.3081357961968	30.631619915825073	0.9727036570195152
56.6%	5660000	-31311.04949239822	312.3241109017043	30.311546696439713	0.9829748712906997
56.7%	5670000	-30839.686820237373	317.49919684856184	30.746704308950022	0.9690628437169357
56.8%	5680000	-31545.75254031422	313.9935146313893	30.633528958201815	0.9726430393706706
56.9%	5690000	-31592.616975510784	314.24249390313526	30.324602081792214	0.9825516797282215
57.0%	5700000	-31289.869637681113	316.0904943577268	30.040653746633218	0.991838891518603
57.1%	5710000	-31645.331636247167	307.2195977568914	30.485410039535076	0.9773688027785918
57.2%	5720000	-31305.742219974694	314.44069785265	30.733766529894726	0.9694707833344409
57.3%	5730000	-31521.36961205135	305.0735839127833	30.74951422763109	0.9689742898696282
57.4%	5740000	-31366.646654222102	303.6478725499176	31.152372302678053	0.9564436513232559
57.5%	5750000	-31601.576082625834	308.1460776206448	30.843787494430867	0.96601264413246
57.6%	5760000	-31832.5616506589	306.09719111413375	30.199004285355603	0.9866381166416002
57.7%	5770000	-31692.484748804418	310.38170606897233	30.189581537988015	0.9869460653193468
57.8%	5780000	-31785.08058199886	299.5679584931408	30.572509373552407	0.9745843348511742
57.9%	5790000	-31508.35682547459	313.10521840968124	30.75451045249961	0.9688168751238635
58.0%	5800000	-31547.292322193913	306.45538359061374	30.367997226444885	0.9811476367828607
58.1%	5810000	-31920.544390709547	308.8521140762467	30.31450120957388	0.9828790685543227
